fecha,clae2,w_median
2008-02-01,87,1328
2008-02-01,88,942
2008-02-01,90,1143
2008-02-01,91,1200
2008-02-01,92,1617
2008-02-01,93,1100
2008-02-01,94,1362
2008-02-01,95,1262
2008-02-01,96,916
2008-03-01,999,995
2008-03-01,1,1080
2008-03-01,2,979
2008-03-01,3,2065
2008-03-01,5,1087
2008-03-01,6,3595
2008-03-01,7,2688
2008-03-01,8,1544
2008-03-01,9,3971
2008-03-01,10,1469
2008-03-01,11,1600
2008-03-01,12,1435
2008-03-01,13,1378
2008-03-01,14,1238
2008-03-01,15,1378
2008-03-01,16,1206
2008-03-01,17,1627
2008-03-01,18,1426
2008-03-01,19,1723
2008-03-01,20,1747
2008-03-01,21,1953
2008-03-01,22,1668
2008-03-01,23,1568
2008-03-01,24,1634
2008-03-01,25,1249
2008-03-01,26,1564
2008-03-01,27,1382
2008-03-01,28,1398
2008-03-01,29,2022
2008-03-01,30,1368
2008-03-01,31,1347
2008-03-01,32,1310
2008-03-01,33,1428
2008-03-01,35,2150
2008-03-01,36,1557
2008-03-01,37,1529
2008-03-01,38,2094
2008-03-01,39,1569
2008-03-01,41,1100
2008-03-01,42,1546
2008-03-01,43,1194
2008-03-01,45,1463
2008-03-01,46,1513
2008-03-01,47,1422
2008-03-01,49,1830
2008-03-01,50,1829
2008-03-01,51,2267
2008-03-01,52,1542
2008-03-01,53,1533
2008-03-01,55,1389
2008-03-01,56,917
2008-03-01,58,1374
2008-03-01,59,1204
2008-03-01,60,1706
2008-03-01,61,1625
2008-03-01,62,1685
2008-03-01,63,1546
2008-03-01,64,2038
2008-03-01,65,1800
2008-03-01,66,1454
2008-03-01,68,1279
2008-03-01,69,1118
2008-03-01,70,1133
2008-03-01,71,1194
2008-03-01,72,1506
2008-03-01,73,1098
2008-03-01,74,1040
2008-03-01,75,934
2008-03-01,77,1439
2008-03-01,78,1244
2008-03-01,79,1529
2008-03-01,80,1262
2008-03-01,81,1003
2008-03-01,82,1247
2008-03-01,85,880
2008-03-01,86,1525
2008-03-01,87,1355
2008-03-01,88,902
2008-03-01,90,845
2008-03-01,91,1063
2008-03-01,92,1683
2008-03-01,93,1027
2008-03-01,94,1405
2008-03-01,95,1251
2008-03-01,96,923
2008-04-01,999,1053
2008-04-01,1,1080
2008-04-01,2,980
2008-04-01,3,2210
2008-04-01,5,1181
2008-04-01,6,3800
2008-04-01,7,2686
2008-04-01,8,1612
2008-04-01,9,4421
2008-04-01,10,1525
2008-04-01,11,1775
2008-04-01,12,1220
2008-04-01,13,1493
2008-04-01,14,1327
2008-04-01,15,1533
2008-04-01,16,1271
2008-04-01,17,1723
2008-04-01,18,1510
2008-04-01,19,1679
2008-04-01,20,1809
2008-04-01,21,2021
2008-04-01,22,1728
2008-04-01,23,1705
2008-04-01,24,1648
2008-04-01,25,1313
2008-04-01,26,1689
2008-04-01,27,1476
2008-04-01,28,1469
2008-04-01,29,2076
2008-04-01,30,1457
2008-04-01,31,1414
2008-04-01,32,1439
2008-04-01,33,1535
2008-04-01,35,2214
2008-04-01,36,1786
2008-04-01,37,1564
2008-04-01,38,2029
2008-04-01,39,1606
2008-04-01,41,1212
2008-04-01,42,1751
2008-04-01,43,1319
2008-04-01,45,1515
2008-04-01,46,1622
2008-04-01,47,1530
2008-04-01,49,1924
2008-04-01,50,1937
2008-04-01,51,2444
2008-04-01,52,1610
2008-04-01,53,1546
2008-04-01,55,1437
2008-04-01,56,902
2008-04-01,58,1400
2008-04-01,59,1071
2008-04-01,60,1732
2008-04-01,61,1709
2008-04-01,62,1774
2008-04-01,63,1649
2008-04-01,64,2275
2008-04-01,65,1860
2008-04-01,66,1546
2008-04-01,68,1363
2008-04-01,69,1200
2008-04-01,70,1204
2008-04-01,71,1305
2008-04-01,72,1575
2008-04-01,73,1182
2008-04-01,74,1072
2008-04-01,75,1000
2008-04-01,77,1447
2008-04-01,78,1333
2008-04-01,79,1640
2008-04-01,80,1310
2008-04-01,81,1019
2008-04-01,82,1345
2008-04-01,85,925
2008-04-01,86,1528
2008-04-01,87,1345
2008-04-01,88,896
2008-04-01,90,722
2008-04-01,91,1156
2008-04-01,92,1746
2008-04-01,93,1062
2008-04-01,94,1436
2008-04-01,95,1322
2008-04-01,96,980
2008-05-01,999,1131
2008-05-01,1,1080
2008-05-01,2,980
2008-05-01,3,2441
2008-05-01,5,1393
2008-05-01,6,3793
2008-05-01,7,2918
2008-05-01,8,1654
2008-05-01,9,4547
2008-05-01,10,1661
2008-05-01,11,1892
2008-05-01,12,1614
2008-05-01,13,1598
2008-05-01,14,1366
2008-05-01,15,1586
2008-05-01,16,1330
2008-05-01,17,1817
2008-05-01,18,1597
2008-05-01,19,1712
2008-05-01,20,1931
2008-05-01,21,2170
2008-05-01,22,1850
2008-05-01,23,1841
2008-05-01,24,1966
2008-05-01,25,1584
2008-05-01,26,1773
2008-05-01,27,1666
2008-05-01,28,1727
2008-05-01,29,2403
2008-05-01,30,1600
2008-05-01,31,1513
2008-05-01,32,1614
2008-05-01,33,1644
2008-05-01,35,2263
2008-05-01,36,1694
2008-05-01,37,1682
2008-05-01,38,2270
2008-05-01,39,1688
2008-05-01,41,1269
2008-05-01,42,1830
2008-05-01,43,1384
2008-05-01,45,1615
2008-05-01,46,1651
2008-05-01,47,1544
2008-05-01,49,1989
2008-05-01,50,2072
2008-05-01,51,2530
2008-05-01,52,1654
2008-05-01,53,1614
2008-05-01,55,1645
2008-05-01,56,999
2008-05-01,58,1447
2008-05-01,59,1159
2008-05-01,60,1775
2008-05-01,61,1739
2008-05-01,62,1800
2008-05-01,63,1656
2008-05-01,64,2261
2008-05-01,65,1945
2008-05-01,66,1619
2008-05-01,68,1435
2008-05-01,69,1201
2008-05-01,70,1262
2008-05-01,71,1329
2008-05-01,72,1626
2008-05-01,73,1242
2008-05-01,74,1157
2008-05-01,75,1019
2008-05-01,77,1608
2008-05-01,78,1438
2008-05-01,79,1652
2008-05-01,80,1502
2008-05-01,81,1075
2008-05-01,82,1383
2008-05-01,85,899
2008-05-01,86,1528
2008-05-01,87,1374
2008-05-01,88,881
2008-05-01,90,835
2008-05-01,91,1135
2008-05-01,92,1881
2008-05-01,93,1078
2008-05-01,94,1463
2008-05-01,95,1466
2008-05-01,96,1016
2008-06-01,999,1571
2008-06-01,1,1350
2008-06-01,2,1278
2008-06-01,3,3196
2008-06-01,5,1860
2008-06-01,6,5504
2008-06-01,7,4094
2008-06-01,8,2395
2008-06-01,9,6758
2008-06-01,10,2326
2008-06-01,11,2644
2008-06-01,12,1930
2008-06-01,13,2155
2008-06-01,14,1876
2008-06-01,15,2118
2008-06-01,16,1751
2008-06-01,17,2543
2008-06-01,18,2190
2008-06-01,19,2516
2008-06-01,20,2746
2008-06-01,21,2985
2008-06-01,22,2577
2008-06-01,23,2482
2008-06-01,24,2615
2008-06-01,25,2114
2008-06-01,26,2538
2008-06-01,27,2294
2008-06-01,28,2328
2008-06-01,29,3304
2008-06-01,30,2167
2008-06-01,31,2063
2008-06-01,32,2151
2008-06-01,33,2218
2008-06-01,35,3172
2008-06-01,36,2177
2008-06-01,37,2346
2008-06-01,38,3065
2008-06-01,39,2153
2008-06-01,41,1413
2008-06-01,42,2305
2008-06-01,43,1764
2008-06-01,45,2209
2008-06-01,46,2285
2008-06-01,47,2130
2008-06-01,49,2698
2008-06-01,50,2883
2008-06-01,51,3477
2008-06-01,52,2283
2008-06-01,53,2290
2008-06-01,55,2149
2008-06-01,56,1420
2008-06-01,58,1901
2008-06-01,59,1504
2008-06-01,60,2540
2008-06-01,61,2479
2008-06-01,62,2509
2008-06-01,63,2333
2008-06-01,64,3255
2008-06-01,65,2805
2008-06-01,66,2158
2008-06-01,68,1899
2008-06-01,69,1596
2008-06-01,70,1643
2008-06-01,71,1669
2008-06-01,72,2194
2008-06-01,73,1459
2008-06-01,74,1529
2008-06-01,75,1339
2008-06-01,77,2192
2008-06-01,78,1754
2008-06-01,79,2082
2008-06-01,80,1872
2008-06-01,81,1352
2008-06-01,82,1898
2008-06-01,85,1144
2008-06-01,86,2145
2008-06-01,87,1831
2008-06-01,88,1251
2008-06-01,90,1219
2008-06-01,91,1637
2008-06-01,92,2679
2008-06-01,93,1483
2008-06-01,94,1948
2008-06-01,95,1920
2008-06-01,96,1342
2008-07-01,999,1248
2008-07-01,1,1091
2008-07-01,2,981
2008-07-01,3,2753
2008-07-01,5,1240
2008-07-01,6,4001
2008-07-01,7,3101
2008-07-01,8,1739
2008-07-01,9,5035
2008-07-01,10,1767
2008-07-01,11,1862
2008-07-01,12,1375
2008-07-01,13,1579
2008-07-01,14,1447
2008-07-01,15,1603
2008-07-01,16,1375
2008-07-01,17,1850
2008-07-01,18,1584
2008-07-01,19,2169
2008-07-01,20,2059
2008-07-01,21,2266
2008-07-01,22,1918
2008-07-01,23,1912
2008-07-01,24,1902
2008-07-01,25,1522
2008-07-01,26,1858
2008-07-01,27,1678
2008-07-01,28,1678
2008-07-01,29,2486
2008-07-01,30,1680
2008-07-01,31,1551
2008-07-01,32,1610
2008-07-01,33,1715
2008-07-01,35,2382
2008-07-01,36,1943
2008-07-01,37,1757
2008-07-01,38,2360
2008-07-01,39,1669
2008-07-01,41,1317
2008-07-01,42,1879
2008-07-01,43,1420
2008-07-01,45,1655
2008-07-01,46,1737
2008-07-01,47,1640
2008-07-01,49,2155
2008-07-01,50,2134
2008-07-01,51,2499
2008-07-01,52,1762
2008-07-01,53,1739
2008-07-01,55,1755
2008-07-01,56,1078
2008-07-01,58,1475
2008-07-01,59,1334
2008-07-01,60,1919
2008-07-01,61,1860
2008-07-01,62,1851
2008-07-01,63,1738
2008-07-01,64,2280
2008-07-01,65,2062
2008-07-01,66,1668
2008-07-01,68,1460
2008-07-01,69,1237
2008-07-01,70,1333
2008-07-01,71,1378
2008-07-01,72,1730
2008-07-01,73,1296
2008-07-01,74,1240
2008-07-01,75,972
2008-07-01,77,1727
2008-07-01,78,1537
2008-07-01,79,1740
2008-07-01,80,1661
2008-07-01,81,1176
2008-07-01,82,1448
2008-07-01,85,900
2008-07-01,86,1541
2008-07-01,87,1357
2008-07-01,88,966
2008-07-01,90,1154
2008-07-01,91,1211
2008-07-01,92,1918
2008-07-01,93,1175
2008-07-01,94,1539
2008-07-01,95,1451
2008-07-01,96,1080
2008-08-01,999,1255
2008-08-01,1,1327
2008-08-01,2,1080
2008-08-01,3,2435
2008-08-01,5,1728
2008-08-01,6,3975
2008-08-01,7,3208
2008-08-01,8,1768
2008-08-01,9,5050
2008-08-01,10,1759
2008-08-01,11,1862
2008-08-01,12,1379
2008-08-01,13,1575
2008-08-01,14,1458
2008-08-01,15,1609
2008-08-01,16,1356
2008-08-01,17,1882
2008-08-01,18,1573
2008-08-01,19,2165
2008-08-01,20,2021
2008-08-01,21,2265
2008-08-01,22,1854
2008-08-01,23,1851
2008-08-01,24,2119
2008-08-01,25,1727
2008-08-01,26,1972
2008-08-01,27,1833
2008-08-01,28,1891
2008-08-01,29,2625
2008-08-01,30,1766
2008-08-01,31,1541
2008-08-01,32,1705
2008-08-01,33,1746
2008-08-01,35,2384
2008-08-01,36,1778
2008-08-01,37,1803
2008-08-01,38,2433
2008-08-01,39,1605
2008-08-01,41,1269
2008-08-01,42,1774
2008-08-01,43,1393
2008-08-01,45,1684
2008-08-01,46,1740
2008-08-01,47,1642
2008-08-01,49,2160
2008-08-01,50,2272
2008-08-01,51,2503
2008-08-01,52,1797
2008-08-01,53,1756
2008-08-01,55,1820
2008-08-01,56,1107
2008-08-01,58,1483
2008-08-01,59,1225
2008-08-01,60,2151
2008-08-01,61,1908
2008-08-01,62,1894
2008-08-01,63,1739
2008-08-01,64,2338
2008-08-01,65,2081
2008-08-01,66,1715
2008-08-01,68,1528
2008-08-01,69,1256
2008-08-01,70,1365
2008-08-01,71,1373
2008-08-01,72,1734
2008-08-01,73,1236
2008-08-01,74,1255
2008-08-01,75,1024
2008-08-01,77,1713
2008-08-01,78,1580
2008-08-01,79,1740
2008-08-01,80,1689
2008-08-01,81,1256
2008-08-01,82,1467
2008-08-01,85,894
2008-08-01,86,1671
2008-08-01,87,1437
2008-08-01,88,1008
2008-08-01,90,1129
2008-08-01,91,1289
2008-08-01,92,1971
2008-08-01,93,1262
2008-08-01,94,1558
2008-08-01,95,1550
2008-08-01,96,1093
2008-09-01,999,1297
2008-09-01,1,1400
2008-09-01,2,1142
2008-09-01,3,2425
2008-09-01,5,1762
2008-09-01,6,4015
2008-09-01,7,3240
2008-09-01,8,1791
2008-09-01,9,5062
2008-09-01,10,1799
2008-09-01,11,1954
2008-09-01,12,1888
2008-09-01,13,1592
2008-09-01,14,1493
2008-09-01,15,1648
2008-09-01,16,1352
2008-09-01,17,1930
2008-09-01,18,1605
2008-09-01,19,2056
2008-09-01,20,2110
2008-09-01,21,2296
2008-09-01,22,1892
2008-09-01,23,1925
2008-09-01,24,2101
2008-09-01,25,1715
2008-09-01,26,2031
2008-09-01,27,1856
2008-09-01,28,1873
2008-09-01,29,2680
2008-09-01,30,1778
2008-09-01,31,1551
2008-09-01,32,1697
2008-09-01,33,1802
2008-09-01,35,2760
2008-09-01,36,1852
2008-09-01,37,1887
2008-09-01,38,2388
2008-09-01,39,1863
2008-09-01,41,1327
2008-09-01,42,1858
2008-09-01,43,1456
2008-09-01,45,1717
2008-09-01,46,1847
2008-09-01,47,1725
2008-09-01,49,2239
2008-09-01,50,2314
2008-09-01,51,2526
2008-09-01,52,1855
2008-09-01,53,1797
2008-09-01,55,1807
2008-09-01,56,1055
2008-09-01,58,1536
2008-09-01,59,1331
2008-09-01,60,1993
2008-09-01,61,2015
2008-09-01,62,1971
2008-09-01,63,1824
2008-09-01,64,2391
2008-09-01,65,2112
2008-09-01,66,1792
2008-09-01,68,1564
2008-09-01,69,1296
2008-09-01,70,1404
2008-09-01,71,1419
2008-09-01,72,1874
2008-09-01,73,1301
2008-09-01,74,1261
2008-09-01,75,1116
2008-09-01,77,1787
2008-09-01,78,1598
2008-09-01,79,1863
2008-09-01,80,1632
2008-09-01,81,1270
2008-09-01,82,1519
2008-09-01,85,919
2008-09-01,86,1757
2008-09-01,87,1546
2008-09-01,88,1012
2008-09-01,90,909
2008-09-01,91,1133
2008-09-01,92,2033
2008-09-01,93,1170
2008-09-01,94,1642
2008-09-01,95,1551
2008-09-01,96,1131
2008-10-01,999,1308
2008-10-01,1,1239
2008-10-01,2,1135
2008-10-01,3,2700
2008-10-01,5,1822
2008-10-01,6,4107
2008-10-01,7,3247
2008-10-01,8,1850
2008-10-01,9,5526
2008-10-01,10,1835
2008-10-01,11,2012
2008-10-01,12,1767
2008-10-01,13,1687
2008-10-01,14,1565
2008-10-01,15,1759
2008-10-01,16,1431
2008-10-01,17,1980
2008-10-01,18,1648
2008-10-01,19,2287
2008-10-01,20,2168
2008-10-01,21,2409
2008-10-01,22,1940
2008-10-01,23,2000
2008-10-01,24,2136
2008-10-01,25,1729
2008-10-01,26,2050
2008-10-01,27,1859
2008-10-01,28,1879
2008-10-01,29,2621
2008-10-01,30,1837
2008-10-01,31,1653
2008-10-01,32,1739
2008-10-01,33,1756
2008-10-01,35,2582
2008-10-01,36,1880
2008-10-01,37,1876
2008-10-01,38,2593
2008-10-01,39,1963
2008-10-01,41,1380
2008-10-01,42,1944
2008-10-01,43,1500
2008-10-01,45,1748
2008-10-01,46,1824
2008-10-01,47,1720
2008-10-01,49,2342
2008-10-01,50,2354
2008-10-01,51,2492
2008-10-01,52,1843
2008-10-01,53,1846
2008-10-01,55,1809
2008-10-01,56,1075
2008-10-01,58,1593
2008-10-01,59,1479
2008-10-01,60,2286
2008-10-01,61,2081
2008-10-01,62,1991
2008-10-01,63,1829
2008-10-01,64,2409
2008-10-01,65,2195
2008-10-01,66,1767
2008-10-01,68,1583
2008-10-01,69,1300
2008-10-01,70,1410
2008-10-01,71,1443
2008-10-01,72,1857
2008-10-01,73,1286
2008-10-01,74,1262
2008-10-01,75,1060
2008-10-01,77,1812
2008-10-01,78,1608
2008-10-01,79,1807
2008-10-01,80,1673
2008-10-01,81,1268
2008-10-01,82,1497
2008-10-01,85,953
2008-10-01,86,1757
2008-10-01,87,1561
2008-10-01,88,995
2008-10-01,90,881
2008-10-01,91,1281
2008-10-01,92,2097
2008-10-01,93,1232
2008-10-01,94,1691
2008-10-01,95,1584
2008-10-01,96,1161
2008-11-01,999,1308
2008-11-01,1,1273
2008-11-01,2,1113
2008-11-01,3,2241
2008-11-01,5,1824
2008-11-01,6,4370
2008-11-01,7,3241
2008-11-01,8,1820
2008-11-01,9,5643
2008-11-01,10,1780
2008-11-01,11,2075
2008-11-01,12,2323
2008-11-01,13,1580
2008-11-01,14,1491
2008-11-01,15,1674
2008-11-01,16,1329
2008-11-01,17,1887
2008-11-01,18,1576
2008-11-01,19,2091
2008-11-01,20,2117
2008-11-01,21,2382
2008-11-01,22,1858
2008-11-01,23,1889
2008-11-01,24,2072
2008-11-01,25,1683
2008-11-01,26,2057
2008-11-01,27,1829
2008-11-01,28,1854
2008-11-01,29,2334
2008-11-01,30,1730
2008-11-01,31,1531
2008-11-01,32,1680
2008-11-01,33,1759
2008-11-01,35,2502
2008-11-01,36,1866
2008-11-01,37,1858
2008-11-01,38,2518
2008-11-01,39,1996
2008-11-01,41,1363
2008-11-01,42,1843
2008-11-01,43,1448
2008-11-01,45,1782
2008-11-01,46,1823
2008-11-01,47,1690
2008-11-01,49,2353
2008-11-01,50,2307
2008-11-01,51,2700
2008-11-01,52,1850
2008-11-01,53,1875
2008-11-01,55,1829
2008-11-01,56,1041
2008-11-01,58,1573
2008-11-01,59,1540
2008-11-01,60,2273
2008-11-01,61,2082
2008-11-01,62,2000
2008-11-01,63,1827
2008-11-01,64,2468
2008-11-01,65,2290
2008-11-01,66,1800
2008-11-01,68,1558
2008-11-01,69,1303
2008-11-01,70,1392
2008-11-01,71,1426
2008-11-01,72,1844
2008-11-01,73,1248
2008-11-01,74,1273
2008-11-01,75,1045
2008-11-01,77,1805
2008-11-01,78,1535
2008-11-01,79,1818
2008-11-01,80,1642
2008-11-01,81,1250
2008-11-01,82,1487
2008-11-01,85,960
2008-11-01,86,1757
2008-11-01,87,1536
2008-11-01,88,1012
2008-11-01,90,748
2008-11-01,91,1392
2008-11-01,92,2069
2008-11-01,93,1243
2008-11-01,94,1696
2008-11-01,95,1584
2008-11-01,96,1137
2008-12-01,999,1854
2008-12-01,1,1698
2008-12-01,2,1642
2008-12-01,3,3594
2008-12-01,5,2588
2008-12-01,6,6285
2008-12-01,7,4767
2008-12-01,8,2835
2008-12-01,9,7836
2008-12-01,10,2561
2008-12-01,11,3018
2008-12-01,12,3097
2008-12-01,13,2553
2008-12-01,14,2253
2008-12-01,15,2619
2008-12-01,16,2079
2008-12-01,17,2976
2008-12-01,18,2396
2008-12-01,19,3259
2008-12-01,20,3207
2008-12-01,21,3579
2008-12-01,22,2929
2008-12-01,23,3019
2008-12-01,24,3281
2008-12-01,25,2544
2008-12-01,26,2995
2008-12-01,27,2768
2008-12-01,28,2812
2008-12-01,29,3909
2008-12-01,30,2472
2008-12-01,31,2466
2008-12-01,32,2509
2008-12-01,33,2543
2008-12-01,35,3816
2008-12-01,36,2806
2008-12-01,37,2864
2008-12-01,38,3877
2008-12-01,39,3004
2008-12-01,41,1639
2008-12-01,42,2734
2008-12-01,43,2070
2008-12-01,45,2607
2008-12-01,46,2623
2008-12-01,47,2372
2008-12-01,49,3289
2008-12-01,50,3245
2008-12-01,51,4289
2008-12-01,52,2698
2008-12-01,53,2802
2008-12-01,55,2302
2008-12-01,56,1522
2008-12-01,58,2305
2008-12-01,59,2110
2008-12-01,60,3211
2008-12-01,61,3007
2008-12-01,62,2912
2008-12-01,63,2709
2008-12-01,64,3708
2008-12-01,65,3440
2008-12-01,66,2501
2008-12-01,68,2186
2008-12-01,69,1812
2008-12-01,70,1927
2008-12-01,71,1929
2008-12-01,72,2484
2008-12-01,73,1657
2008-12-01,74,1674
2008-12-01,75,1510
2008-12-01,77,2609
2008-12-01,78,1878
2008-12-01,79,2385
2008-12-01,80,2146
2008-12-01,81,1626
2008-12-01,82,2172
2008-12-01,85,1337
2008-12-01,86,2616
2008-12-01,87,2282
2008-12-01,88,1394
2008-12-01,90,795
2008-12-01,91,2003
2008-12-01,92,3198
2008-12-01,93,1628
2008-12-01,94,2289
2008-12-01,95,2216
2008-12-01,96,1502
2009-01-01,999,1367
2009-01-01,1,1363
2009-01-01,2,1170
2009-01-01,3,2006
2009-01-01,5,2094
2009-01-01,6,4559
2009-01-01,7,3433
2009-01-01,8,1819
2009-01-01,9,5580
2009-01-01,10,1812
2009-01-01,11,2213
2009-01-01,12,1910
2009-01-01,13,1663
2009-01-01,14,1575
2009-01-01,15,1682
2009-01-01,16,1369
2009-01-01,17,2002
2009-01-01,18,1724
2009-01-01,19,2191
2009-01-01,20,2236
2009-01-01,21,2516
2009-01-01,22,1945
2009-01-01,23,1966
2009-01-01,24,2200
2009-01-01,25,1784
2009-01-01,26,2021
2009-01-01,27,1951
2009-01-01,28,1937
2009-01-01,29,2336
2009-01-01,30,1844
2009-01-01,31,1630
2009-01-01,32,1784
2009-01-01,33,1833
2009-01-01,35,2855
2009-01-01,36,2023
2009-01-01,37,1978
2009-01-01,38,2828
2009-01-01,39,2028
2009-01-01,41,1325
2009-01-01,42,1854
2009-01-01,43,1465
2009-01-01,45,1855
2009-01-01,46,1839
2009-01-01,47,1736
2009-01-01,49,2414
2009-01-01,50,2449
2009-01-01,51,3038
2009-01-01,52,1904
2009-01-01,53,1983
2009-01-01,55,1874
2009-01-01,56,1212
2009-01-01,58,1700
2009-01-01,59,1506
2009-01-01,60,2662
2009-01-01,61,2108
2009-01-01,62,2094
2009-01-01,63,1859
2009-01-01,64,2828
2009-01-01,65,2446
2009-01-01,66,1824
2009-01-01,68,1629
2009-01-01,69,1403
2009-01-01,70,1430
2009-01-01,71,1439
2009-01-01,72,1856
2009-01-01,73,1471
2009-01-01,74,1369
2009-01-01,75,1105
2009-01-01,77,1790
2009-01-01,78,1550
2009-01-01,79,1824
2009-01-01,80,1651
2009-01-01,81,1271
2009-01-01,82,1549
2009-01-01,85,996
2009-01-01,86,1910
2009-01-01,87,1707
2009-01-01,88,1124
2009-01-01,90,1239
2009-01-01,91,1509
2009-01-01,92,2151
2009-01-01,93,1497
2009-01-01,94,1800
2009-01-01,95,1650
2009-01-01,96,1240
2009-02-01,999,1417
2009-02-01,1,1405
2009-02-01,2,1180
2009-02-01,3,2388
2009-02-01,5,1672
2009-02-01,6,4496
2009-02-01,7,3206
2009-02-01,8,1759
2009-02-01,9,5719
2009-02-01,10,1797
2009-02-01,11,1929
2009-02-01,12,1400
2009-02-01,13,1574
2009-02-01,14,1570
2009-02-01,15,1583
2009-02-01,16,1339
2009-02-01,17,1937
2009-02-01,18,1656
2009-02-01,19,2085
2009-02-01,20,2160
2009-02-01,21,2450
2009-02-01,22,1841
2009-02-01,23,1869
2009-02-01,24,1906
2009-02-01,25,1577
2009-02-01,26,1913
2009-02-01,27,1745
2009-02-01,28,1702
2009-02-01,29,2156
2009-02-01,30,1722
2009-02-01,31,1533
2009-02-01,32,1608
2009-02-01,33,1708
2009-02-01,35,2784
2009-02-01,36,2019
2009-02-01,37,1880
2009-02-01,38,2405
2009-02-01,39,2000
2009-02-01,41,1319
2009-02-01,42,1827
2009-02-01,43,1443
2009-02-01,45,1837
2009-02-01,46,1838
2009-02-01,47,1786
2009-02-01,49,2408
2009-02-01,50,2393
2009-02-01,51,3042
2009-02-01,52,1915
2009-02-01,53,1993
2009-02-01,55,1915
2009-02-01,56,1140
2009-02-01,58,1690
2009-02-01,59,1388
2009-02-01,60,2574
2009-02-01,61,2041
2009-02-01,62,2061
2009-02-01,63,1850
2009-02-01,64,2564
2009-02-01,65,2403
2009-02-01,66,1824
2009-02-01,68,1618
2009-02-01,69,1426
2009-02-01,70,1460
2009-02-01,71,1428
2009-02-01,72,1823
2009-02-01,73,1447
2009-02-01,74,1380
2009-02-01,75,1356
2009-02-01,77,1790
2009-02-01,78,1508
2009-02-01,79,1824
2009-02-01,80,1613
2009-02-01,81,1319
2009-02-01,82,1549
2009-02-01,85,955
2009-02-01,86,1910
2009-02-01,87,1691
2009-02-01,88,1085
2009-02-01,90,1495
2009-02-01,91,1640
2009-02-01,92,2114
2009-02-01,93,1506
2009-02-01,94,1802
2009-02-01,95,1632
2009-02-01,96,1282
2009-03-01,999,1381
2009-03-01,1,1405
2009-03-01,2,1236
2009-03-01,3,2353
2009-03-01,5,2594
2009-03-01,6,4811
2009-03-01,7,3269
2009-03-01,8,1829
2009-03-01,9,5312
2009-03-01,10,1844
2009-03-01,11,1909
2009-03-01,12,1982
2009-03-01,13,1679
2009-03-01,14,1576
2009-03-01,15,1716
2009-03-01,16,1409
2009-03-01,17,2004
2009-03-01,18,1671
2009-03-01,19,2153
2009-03-01,20,2201
2009-03-01,21,2398
2009-03-01,22,1938
2009-03-01,23,1952
2009-03-01,24,1979
2009-03-01,25,1629
2009-03-01,26,1905
2009-03-01,27,1831
2009-03-01,28,1788
2009-03-01,29,2298
2009-03-01,30,1811
2009-03-01,31,1641
2009-03-01,32,1639
2009-03-01,33,1710
2009-03-01,35,2854
2009-03-01,36,1989
2009-03-01,37,1989
2009-03-01,38,2683
2009-03-01,39,1944
2009-03-01,41,1317
2009-03-01,42,1933
2009-03-01,43,1500
2009-03-01,45,1832
2009-03-01,46,1827
2009-03-01,47,1720
2009-03-01,49,2452
2009-03-01,50,2409
2009-03-01,51,3479
2009-03-01,52,1879
2009-03-01,53,1977
2009-03-01,55,1891
2009-03-01,56,1108
2009-03-01,58,1726
2009-03-01,59,1400
2009-03-01,60,2754
2009-03-01,61,1915
2009-03-01,62,2100
2009-03-01,63,1834
2009-03-01,64,2607
2009-03-01,65,2417
2009-03-01,66,1816
2009-03-01,68,1610
